#depth variance  VR       nsta
 25  1.061e-09  2.126e+00   4
#mxx        mxy        mxz        myy        myz        mzz
 3.136e+22  3.435e+22  2.424e+22  2.111e+23 -6.499e+22  2.034e+23
#st1 rk1 dp1 st2 rk2 dp2
 43  42  71 297 155  51
#pdc pclvd piso
 41   5  54

#filename
TD002.data
#dt   npts  dist   Az   Zcor VR
1.000  180 206.0 123.0   68  1.406e+00
#data T          R          Z    synth T          R          Z
 1.871e-06 -5.563e-07 -3.785e-06 -3.830e-06 -2.484e-06 -9.757e-07
 5.426e-06 -4.358e-07 -3.690e-06 -4.554e-06 -2.348e-06 -5.135e-07
 2.864e-06 -1.477e-06 -3.029e-06 -3.659e-06 -2.192e-06  7.326e-08
-2.121e-06 -3.897e-06 -4.002e-06 -1.625e-06 -2.064e-06  6.820e-07
-4.240e-06 -5.886e-06 -6.127e-06  7.401e-07 -1.886e-06  1.193e-06
-1.992e-06 -5.201e-06 -6.690e-06  2.553e-06 -1.553e-06  1.589e-06
 1.660e-06 -2.433e-06 -3.977e-06  3.115e-06 -1.063e-06  1.931e-06
 3.419e-06 -1.014e-06  3.809e-08  2.107e-06 -5.411e-07  2.254e-06
 2.648e-06 -3.241e-06  1.009e-06 -3.206e-07 -1.308e-07  2.498e-06
 5.438e-07 -7.376e-06 -2.560e-06 -3.588e-06  1.826e-07  2.545e-06
-1.253e-06 -9.283e-06 -6.521e-06 -6.844e-06  5.555e-07  2.366e-06
-1.433e-06 -6.896e-06 -5.486e-06 -9.200e-06  1.091e-06  2.053e-06
-1.703e-07 -1.620e-06  1.017e-06 -1.001e-05  1.719e-06  1.719e-06
 1.594e-07  4.092e-06  8.130e-06 -9.075e-06  2.254e-06  1.416e-06
-2.153e-06  7.981e-06  1.079e-05 -6.731e-06  2.548e-06  1.089e-06
-5.296e-06  8.346e-06  7.651e-06 -3.694e-06  2.631e-06  6.241e-07
-5.401e-06  5.552e-06  5.064e-07 -8.303e-07  2.640e-06 -1.413e-08
-1.413e-07  2.327e-06 -7.359e-06  1.112e-06  2.649e-06 -7.451e-07
 9.049e-06  1.970e-06 -1.222e-05  1.715e-06  2.606e-06 -1.456e-06
 1.785e-05  4.874e-06 -1.113e-05  1.018e-06  2.417e-06 -2.085e-06
 2.213e-05  7.555e-06 -4.944e-06 -4.775e-07  2.045e-06 -2.647e-06
 2.027e-05  7.162e-06  5.573e-07 -1.989e-06  1.559e-06 -3.167e-06
 1.343e-05  5.678e-06 -5.289e-07 -2.730e-06  1.074e-06 -3.592e-06
 5.015e-06  7.137e-06 -8.058e-06 -2.183e-06  6.315e-07 -3.840e-06
-6.176e-07  1.187e-05 -1.555e-05 -2.747e-07  1.748e-07 -3.890e-06
-1.383e-06  1.629e-05 -1.649e-05  2.590e-06 -3.669e-07 -3.791e-06
 7.763e-07  1.723e-05 -9.507e-06  5.661e-06 -9.968e-07 -3.607e-06
 2.379e-06  1.442e-05  2.257e-06  8.109e-06 -1.624e-06 -3.366e-06
 1.576e-06  8.863e-06  1.430e-05  9.299e-06 -2.134e-06 -3.045e-06
-2.970e-07  1.450e-06  2.304e-05  8.994e-06 -2.494e-06 -2.605e-06
 2.433e-07 -7.510e-06  2.677e-05  7.410e-06 -2.740e-06 -2.034e-06
 4.930e-06 -1.788e-05  2.570e-05  5.134e-06 -2.908e-06 -1.340e-06
 1.111e-05 -2.861e-05  2.136e-05  2.919e-06 -3.009e-06 -5.624e-07
 1.476e-05 -3.725e-05  1.542e-05  1.424e-06 -3.022e-06  2.345e-07
 1.491e-05 -3.994e-05  8.864e-06  9.880e-07 -2.911e-06  9.959e-07
 1.332e-05 -3.406e-05  2.576e-06  1.502e-06 -2.682e-06  1.693e-06
 1.120e-05 -2.204e-05 -2.474e-06  2.453e-06 -2.371e-06  2.304e-06
 6.923e-06 -9.159e-06 -6.234e-06  3.122e-06 -2.006e-06  2.810e-06
-2.692e-06  2.435e-06 -8.697e-06  2.881e-06 -1.602e-06  3.211e-06
-1.687e-05  1.265e-05 -9.759e-06  1.453e-06 -1.154e-06  3.525e-06
-3.047e-05  2.227e-05 -1.063e-05 -9.749e-07 -6.507e-07  3.761e-06
-3.773e-05  3.042e-05 -1.168e-05 -3.828e-06 -1.034e-07  3.906e-06
-3.700e-05  3.434e-05 -1.112e-05 -6.364e-06  4.438e-07  3.926e-06
-3.071e-05  3.138e-05 -6.286e-06 -7.946e-06  9.553e-07  3.794e-06
-2.220e-05  2.118e-05  3.746e-06 -8.266e-06  1.416e-06  3.500e-06
-1.509e-05  7.384e-06  1.449e-05 -7.437e-06  1.818e-06  3.032e-06
-1.218e-05 -4.558e-06  1.948e-05 -5.925e-06  2.154e-06  2.388e-06
-1.413e-05 -9.763e-06  1.576e-05 -4.366e-06  2.400e-06  1.621e-06
-1.772e-05 -8.207e-06  6.060e-06 -3.306e-06  2.505e-06  8.106e-07
-1.764e-05 -5.234e-06 -2.970e-06 -2.991e-06  2.420e-06  2.495e-08
-1.169e-05 -6.555e-06 -6.269e-06 -3.280e-06  2.121e-06 -6.812e-07
-3.237e-06 -1.171e-05 -4.243e-06 -3.710e-06  1.625e-06 -1.265e-06
 1.741e-06 -1.378e-05 -1.931e-06 -3.691e-06  9.899e-07 -1.692e-06
-1.773e-08 -6.252e-06 -3.688e-06 -2.771e-06  3.013e-07 -1.919e-06
-5.944e-06  8.865e-06 -8.887e-06 -8.447e-07 -3.578e-07 -1.912e-06
-9.093e-06  2.109e-05 -1.306e-05  1.776e-06 -9.175e-07 -1.678e-06
-2.700e-06  2.128e-05 -1.258e-05  4.472e-06 -1.318e-06 -1.243e-06
 1.426e-05  1.025e-05 -8.651e-06  6.559e-06 -1.502e-06 -6.610e-07
 3.563e-05 -1.571e-06 -6.024e-06  7.551e-06 -1.430e-06 -3.704e-08
 5.195e-05 -4.179e-06 -8.918e-06  7.351e-06 -1.129e-06  4.962e-07
 5.883e-05  4.029e-06 -1.803e-05  6.267e-06 -6.985e-07  8.297e-07
 5.912e-05  1.654e-05 -2.854e-05  4.863e-06 -2.601e-07  8.896e-07
 5.793e-05  2.602e-05 -3.373e-05  3.709e-06  6.847e-08  6.451e-07
 5.888e-05  2.892e-05 -3.080e-05  3.132e-06  1.844e-07  1.591e-07
 5.981e-05  2.558e-05 -2.259e-05  3.069e-06  4.695e-08 -4.026e-07
 5.303e-05  1.783e-05 -1.563e-05  3.111e-06 -3.329e-07 -8.448e-07
 3.441e-05  5.860e-06 -1.510e-05  2.709e-06 -9.345e-07 -1.003e-06
 7.984e-06 -1.314e-05 -1.343e-05  1.446e-06 -1.669e-06 -7.556e-07
-2.098e-05 -4.136e-05 -5.058e-06 -7.521e-07 -2.310e-06 -6.793e-08
-5.321e-05 -7.143e-05  1.191e-05 -3.538e-06 -2.575e-06  9.566e-07
-7.819e-05 -9.762e-05  3.597e-05 -6.254e-06 -2.238e-06  2.093e-06
-8.359e-05 -1.122e-04  6.051e-05 -8.180e-06 -1.185e-06  3.048e-06
-6.581e-05 -1.043e-04  8.361e-05 -8.811e-06  5.304e-07  3.504e-06
-2.777e-05 -7.114e-05  1.057e-04 -8.061e-06  2.676e-06  3.189e-06
 1.249e-05 -1.810e-05  1.208e-04 -6.299e-06  4.907e-06  1.950e-06
 3.303e-05  4.481e-05  1.153e-04 -4.166e-06  6.811e-06 -2.306e-07
 2.387e-05  1.003e-04  8.061e-05 -2.280e-06  7.893e-06 -3.208e-06
-8.604e-06  1.300e-04  1.895e-05 -9.575e-07  7.676e-06 -6.605e-06
-4.557e-05  1.255e-04 -5.628e-05 -1.009e-07  5.912e-06 -9.822e-06
-6.983e-05  9.177e-05 -1.236e-04  7.135e-07  2.701e-06 -1.218e-05
-6.917e-05  4.098e-05 -1.624e-04  1.987e-06 -1.517e-06 -1.308e-05
-4.408e-05 -1.508e-05 -1.570e-04  3.995e-06 -6.065e-06 -1.210e-05
-4.481e-06 -6.463e-05 -1.115e-04  6.590e-06 -1.019e-05 -9.149e-06
 3.163e-05 -9.127e-05 -4.733e-05  9.202e-06 -1.316e-05 -4.487e-06
 4.949e-05 -8.451e-05  9.520e-06  1.106e-05 -1.439e-05  1.324e-06
 4.533e-05 -5.124e-05  4.400e-05  1.150e-05 -1.343e-05  7.433e-06
 2.842e-05 -1.187e-05  5.575e-05  1.023e-05 -1.023e-05  1.277e-05
 9.600e-06  1.462e-05  5.141e-05  7.450e-06 -5.234e-06  1.630e-05
-4.437e-06  2.328e-05  3.892e-05  3.782e-06  6.730e-07  1.731e-05
-1.182e-05  2.183e-05  2.573e-05  2.182e-09  6.411e-06  1.566e-05
-1.082e-05  1.940e-05  1.658e-05 -3.251e-06  1.100e-05  1.173e-05
-4.675e-06  2.245e-05  1.013e-05 -5.677e-06  1.375e-05  6.337e-06
 1.228e-06  2.849e-05  1.869e-06 -7.348e-06  1.429e-05  4.442e-07
 1.040e-06  2.857e-05 -6.898e-06 -8.560e-06  1.262e-05 -4.980e-06
-3.778e-06  1.535e-05 -1.019e-05 -9.589e-06  9.118e-06 -9.075e-06
-7.761e-06 -5.932e-06 -4.637e-06 -1.045e-05  4.590e-06 -1.122e-05
-6.366e-06 -1.771e-05  5.151e-06 -1.083e-05  1.499e-07 -1.121e-05
-4.204e-07 -9.578e-06  1.143e-05 -1.022e-05 -3.164e-06 -9.357e-06
 6.062e-06  9.554e-06  8.101e-06 -8.226e-06 -4.767e-06 -6.411e-06
 9.526e-06  2.399e-05 -3.355e-06 -4.787e-06 -4.686e-06 -3.300e-06
 9.368e-06  2.773e-05 -1.269e-05 -3.299e-07 -3.398e-06 -8.094e-07
 8.760e-06  2.287e-05 -1.276e-05  4.331e-06 -1.550e-06  6.076e-07
 1.146e-05  1.664e-05 -6.373e-06  8.251e-06  2.527e-07  8.741e-07
 1.723e-05  1.315e-05 -1.508e-06  1.069e-05  1.520e-06  2.463e-07
 2.208e-05  9.017e-06 -2.420e-06  1.137e-05  1.901e-06 -7.817e-07
 1.840e-05 -6.630e-07 -5.445e-06  1.047e-05  1.275e-06 -1.590e-06
 5.186e-06 -1.491e-05 -5.250e-06  8.454e-06 -1.007e-07 -1.605e-06
-8.792e-06 -2.317e-05 -5.122e-07  5.811e-06 -1.603e-06 -5.538e-07
-1.340e-05 -1.789e-05  4.766e-06  2.904e-06 -2.513e-06  1.379e-06
-8.019e-06 -2.418e-06  7.079e-06 -7.381e-08 -2.353e-06  3.619e-06
-2.216e-06  1.188e-05  6.184e-06 -3.033e-06 -1.106e-06  5.425e-06
-3.450e-06  1.412e-05  3.473e-06 -5.840e-06  8.010e-07  6.204e-06
-6.698e-06  5.167e-06  1.566e-06 -8.189e-06  2.736e-06  5.719e-06
-2.956e-06 -5.511e-06  2.660e-06 -9.581e-06  4.100e-06  4.106e-06
 7.720e-06 -8.827e-06  5.798e-06 -9.493e-06  4.460e-06  1.798e-06
 1.507e-05 -6.931e-06  5.835e-06 -7.646e-06  3.630e-06 -5.813e-07
 1.129e-05 -8.490e-06 -7.929e-07 -4.216e-06  1.725e-06 -2.375e-06
-1.347e-06 -1.544e-05 -9.389e-06  1.515e-07 -8.234e-07 -3.066e-06
-9.358e-06 -1.994e-05 -1.246e-05  4.515e-06 -3.326e-06 -2.459e-06
-5.247e-06 -1.304e-05 -7.476e-06  7.928e-06 -5.048e-06 -7.927e-07
 2.869e-06  2.208e-07 -2.510e-06  9.720e-06 -5.514e-06  1.334e-06
 3.417e-06  6.608e-06 -2.779e-06  9.685e-06 -4.696e-06  3.206e-06
-3.212e-06 -2.987e-08 -4.013e-06  8.080e-06 -3.006e-06  4.241e-06
-6.699e-06 -1.029e-05 -2.008e-06  5.446e-06 -1.126e-06  4.174e-06
-2.965e-07 -1.370e-05  2.801e-06  2.340e-06  2.824e-07  3.128e-06
 7.064e-06 -1.126e-05  7.863e-06 -8.421e-07  8.187e-07  1.531e-06
 4.565e-06 -1.166e-05  1.181e-05 -3.851e-06  4.293e-07 -3.409e-08
-4.706e-06 -1.580e-05  1.446e-05 -6.445e-06 -6.072e-07 -1.019e-06
-7.012e-06 -1.479e-05  1.288e-05 -8.268e-06 -1.778e-06 -1.115e-06
 1.904e-06 -5.306e-06  5.086e-06 -8.882e-06 -2.522e-06 -3.681e-07
 1.084e-05  6.763e-07 -3.272e-06 -7.958e-06 -2.415e-06  8.359e-07
 8.032e-06 -3.883e-06 -5.421e-06 -5.492e-06 -1.333e-06  1.917e-06
-1.738e-07 -1.195e-05 -2.165e-06 -1.925e-06  4.701e-07  2.331e-06
-1.164e-06 -1.173e-05  1.098e-06  1.925e-06  2.440e-06  1.800e-06
-7.615e-08 -2.686e-06  2.450e-07  5.085e-06  3.947e-06  4.189e-07
-8.574e-06  2.954e-06 -4.147e-06  6.728e-06  4.519e-06 -1.379e-06
-2.109e-05  4.347e-07 -1.088e-05  6.450e-06  4.032e-06 -2.984e-06
-1.907e-05 -3.009e-06 -1.653e-05  4.403e-06  2.764e-06 -3.839e-06
-2.373e-06 -4.110e-06 -1.615e-05  1.228e-06  1.271e-06 -3.662e-06
 1.031e-05 -3.820e-06 -8.858e-06 -2.190e-06  1.540e-07 -2.552e-06
 1.415e-05 -7.216e-07  2.016e-06 -5.044e-06 -1.671e-07 -9.551e-07
 1.726e-05  6.828e-06  1.262e-05 -6.823e-06  3.772e-07  5.034e-07
 1.533e-05  8.972e-06  1.954e-05 -7.358e-06  1.487e-06  1.277e-06
 9.152e-07  2.042e-06  1.758e-05 -6.700e-06  2.636e-06  1.116e-06
